2016-09-28 19:50:00+00:00	00507&cn.ren	178	15.3792	1.2816	343.944
2016-09-28 19:55:00+00:00	00507&cn.ren	179	15.4656	1.2888	345.2328
2016-09-28 20:00:00+00:00	00507&cn.ren	175	15.12	1.26	346.4928
2016-09-28 20:05:00+00:00	00507&cn.ren	185	15.984	1.332	347.8248
2016-09-28 20:10:00+00:00	00507&cn.ren	188	16.2432	1.3536	349.1784
2016-09-28 20:15:00+00:00	00507&cn.ren	184	15.8976	1.3248	350.5032
2016-09-28 20:20:00+00:00	00507&cn.ren	165	14.256	1.188	351.6912
2016-09-28 20:25:00+00:00	00507&cn.ren	166	14.3424	1.1952	352.8864
2016-09-28 20:30:00+00:00	00507&cn.ren	203	17.5392	1.4616	354.348
2016-09-28 20:35:00+00:00	00507&cn.ren	185	15.984	1.332	355.68
2016-09-28 20:40:00+00:00	00507&cn.ren	185	15.984	1.332	357.012
2016-09-28 20:45:00+00:00	00507&cn.ren	182	15.7248	1.3104	358.3224
2016-09-28 20:50:00+00:00	00507&cn.ren	183	15.8112	1.3176	359.64
2016-09-28 20:55:00+00:00	00507&cn.ren	186	16.0704	1.3392	360.9792
2016-09-28 21:00:00+00:00	00507&cn.ren	188	16.2432	1.3536	362.3328
2016-09-28 21:05:00+00:00	00507&cn.ren	205	17.712	1.476	363.8088
2016-09-28 21:10:00+00:00	00507&cn.ren	202	17.4528	1.4544	365.2632
2016-09-28 21:15:00+00:00	00507&cn.ren	209	18.0576	1.5048	366.768
2016-09-28 21:20:00+00:00	00507&cn.ren	202	17.4528	1.4544	368.2224
2016-09-28 21:25:00+00:00	00507&cn.ren	213	18.4032	1.5336	369.756
2016-09-28 21:30:00+00:00	00507&cn.ren	213	18.4032	1.5336	371.2896
2016-09-28 21:35:00+00:00	00507&cn.ren	206	17.7984	1.4832	372.7728
2016-09-28 21:40:00+00:00	00507&cn.ren	193	16.6752	1.3896	374.1624
2016-09-28 21:45:00+00:00	00507&cn.ren	203	17.5392	1.4616	375.624
2016-09-28 21:50:00+00:00	00507&cn.ren	202	17.4528	1.4544	377.0784
2016-09-28 21:55:00+00:00	00507&cn.ren	205	17.712	1.476	378.5544
2016-09-28 22:00:00+00:00	00507&cn.ren	207	17.8848	1.4904	380.0448
2016-09-28 22:05:00+00:00	00507&cn.ren	200	17.28	1.44	381.4848
2016-09-28 22:10:00+00:00	00507&cn.ren	217	18.7488	1.5624	383.0472
2016-09-28 22:15:00+00:00	00507&cn.ren	205	17.712	1.476	384.5232
2016-09-28 22:20:00+00:00	00507&cn.ren	213	18.4032	1.5336	386.0568
2016-09-28 22:25:00+00:00	00507&cn.ren	203	17.5392	1.4616	387.5184
2016-09-28 22:30:00+00:00	00507&cn.ren	221	19.0944	1.5912	389.1096
2016-09-28 22:35:00+00:00	00507&cn.ren	227	19.6128	1.6344	390.744
2016-09-28 22:40:00+00:00	00507&cn.ren	213	18.4032	1.5336	392.2776
2016-09-28 22:45:00+00:00	00507&cn.ren	211	18.2304	1.5192	393.7968
2016-09-28 22:50:00+00:00	00507&cn.ren	209	18.0576	1.5048	395.3016
2016-09-28 22:55:00+00:00	00507&cn.ren	204	17.6256	1.4688	396.7704
2016-09-28 23:00:00+00:00	00507&cn.ren	222	19.1808	1.5984	398.3688
2016-09-28 23:05:00+00:00	00507&cn.ren	215	18.576	1.548	399.9168
2016-09-28 23:10:00+00:00	00507&cn.ren	222	19.1808	1.5984	401.5152
2016-09-28 23:15:00+00:00	00507&cn.ren	214	18.4896	1.5408	403.056
2016-09-28 23:20:00+00:00	00507&cn.ren	234	20.2176	1.6848	404.7408
2016-09-28 23:25:00+00:00	00507&cn.ren	220	19.008	1.584	406.3248
2016-09-28 23:30:00+00:00	00507&cn.ren	219	18.9216	1.5768	407.9016
2016-09-28 23:35:00+00:00	00507&cn.ren	217	18.7488	1.5624	409.464
2016-09-28 23:40:00+00:00	00507&cn.ren	202	17.4528	1.4544	410.9184
2016-09-28 23:45:00+00:00	00507&cn.ren	217	18.7488	1.5624	412.4808
2016-09-28 23:50:00+00:00	00507&cn.ren	209	18.0576	1.5048	413.9856
2016-09-28 23:55:00+00:00	00507&cn.ren	240	20.736	1.728	415.7136
2016-09-29 00:00:00+00:00	00507&cn.ren	216	18.6624	1.5552	417.2688
2016-09-29 00:05:00+00:00	00507&cn.ren	218	18.8352	1.5696	418.8384
2016-09-29 00:10:00+00:00	00507&cn.ren	212	18.3168	1.5264	420.3648
2016-09-29 00:15:00+00:00	00507&cn.ren	208	17.9712	1.4976	421.8624
2016-09-29 00:20:00+00:00	00507&cn.ren	221	19.0944	1.5912	423.4536
2016-09-29 00:25:00+00:00	00507&cn.ren	206	17.7984	1.4832	424.9368
2016-09-29 00:30:00+00:00	00507&cn.ren	239	20.6496	1.7208	426.6576
2016-09-29 00:35:00+00:00	00507&cn.ren	239	20.6496	1.7208	428.3784
2016-09-29 00:40:00+00:00	00507&cn.ren	234	20.2176	1.6848	430.0632
2016-09-29 00:45:00+00:00	00507&cn.ren	228	19.6992	1.6416	431.7048
2016-09-29 00:50:00+00:00	00507&cn.ren	230	19.872	1.656	433.3608
2016-09-29 00:55:00+00:00	00507&cn.ren	223	19.2672	1.6056	434.9664
2016-09-29 01:00:00+00:00	00507&cn.ren	198	17.1072	1.4256	436.392
